,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
11,scene-0021,1531885979048165,1531885979381329,vehicle_info,63245f8ba976431da6812a29a916660a,"[613.272, 1452.008, 0.0]","[613.272, 1452.008, 0.0]",-1.0,-2.2,0.0,0,10,0,0
12,scene-0021,1531885979548593,1531885979880634,6ef85d28c25f4e848f7612eef270ed2e,acdc5021fbd046d3b9417ec38f4bbaa7,"[613.273, 1452.008, 0.0]","[631.577, 1499.158, 2.126]",50.623,-2.2,0.0,0,0,21,0
13,scene-0021,1531885979548593,1531885979880634,vehicle_info,6c9a72368c0b442bbe75f55c7a324708,"[613.273, 1452.008, 0.0]","[613.273, 1452.008, 0.0]",-1.0,-2.2,0.0,0,0,21,0
14,scene-0021,1531885980047364,1531885980381036,6ef85d28c25f4e848f7612eef270ed2e,344f629e990c4d5490490b0ddd672d44,"[613.274, 1452.007, 0.0]","[631.598, 1499.123, 2.126]",50.598,-2.2,0.0,21,0,37,0
15,scene-0021,1531885980047364,1531885980381036,vehicle_info,17ea8c857d884c8ebb31ae19381e4322,"[613.274, 1452.007, 0.0]","[613.274, 1452.007, 0.0]",-1.0,-2.2,0.0,21,0,37,0
16,scene-0021,1531885980547798,1531885980881227,vehicle_info,739b4b73505e4d31866028ea381f415d,"[613.275, 1452.007, 0.0]","[613.275, 1452.007, 0.0]",-1.0,-2.2,0.0,37,0,60,0
17,scene-0021,1531885980547798,1531885980881227,6ef85d28c25f4e848f7612eef270ed2e,bf5f547e2e974534a06924d471798c9d,"[613.275, 1452.007, 0.0]","[631.597, 1499.005, 2.151]",50.489,-2.2,0.0,37,0,60,0
18,scene-0021,1531885981048247,1531885981380590,6ef85d28c25f4e848f7612eef270ed2e,6dd8465ee1254a69a6bab72063f909dc,"[613.286, 1452.042, 0.0]","[631.596, 1498.887, 2.176]",50.343,-2.2,1.64,60,0,63,0
19,scene-0021,1531885981048247,1531885981380590,vehicle_info,8eb6ed9e552c40f4b576bbe60f2cb55f,"[613.286, 1452.042, 0.0]","[613.286, 1452.042, 0.0]",-1.0,-2.2,1.64,60,0,63,0
20,scene-0021,1531885981448563,1531885981881157,vehicle_info,a3d4456cd792421cb22e59f1dbcb052a,"[613.321, 1452.169, 0.0]","[613.321, 1452.169, 0.0]",-1.0,-2.2,2.78,63,0,60,0
21,scene-0021,1531885981448563,1531885981881157,6ef85d28c25f4e848f7612eef270ed2e,be1e7c984e2241c0b9ecbb8bb363766f,"[613.321, 1452.169, 0.0]","[631.596, 1498.887, 2.151]",50.211,-2.2,2.78,63,0,60,0
22,scene-0021,1531885981948993,1531885982381193,vehicle_info,8b6891cad27d4649bbe2a06055be4f7e,"[613.404, 1452.465, 0.0]","[613.404, 1452.465, 0.0]",-1.0,-2.2,3.72,60,0,0,0
23,scene-0021,1531885981948993,1531885982381193,6ef85d28c25f4e848f7612eef270ed2e,3cc7ebd4dffb4192a6319eb91c54955c,"[613.404, 1452.465, 0.0]","[631.596, 1498.887, 2.126]",49.904,-2.2,3.72,60,0,0,0
24,scene-0021,1531885982449436,1531885982880752,vehicle_info,0b03409f980d495f8895785ec6963cb6,"[613.529, 1452.903, 0.0]","[613.529, 1452.903, 0.0]",-1.0,-2.2,4.24,0,0,0,0
25,scene-0021,1531885982449436,1531885982880752,6ef85d28c25f4e848f7612eef270ed2e,47dcead71978481b8b7106b01f30f8e1,"[613.529, 1452.903, 0.0]","[631.624, 1498.879, 2.126]",49.454,-2.2,4.24,0,0,0,0
26,scene-0021,1531885982948748,1531885983381212,6ef85d28c25f4e848f7612eef270ed2e,55a3fbcf400b47efabe15f4f0404e183,"[613.706, 1453.506, 0.0]","[631.652, 1498.872, 2.126]",48.833,-2.2,4.31,0,0,0,0
27,scene-0021,1531885982948748,1531885983381212,vehicle_info,2a16bef3c1494de3a582f298fea9fa0e,"[613.706, 1453.506, 0.0]","[613.706, 1453.506, 0.0]",-1.0,-2.2,4.31,0,0,0,0
28,scene-0021,1531885983448630,1531885983880935,6ef85d28c25f4e848f7612eef270ed2e,a489bac611fb414ca07862f0f3b82610,"[613.892, 1454.141, 0.0]","[631.624, 1498.879, 2.126]",48.171,-2.2,4.27,0,0,0,0
29,scene-0021,1531885983448630,1531885983880935,vehicle_info,b8270b9749ce4edcb45f575546ba8d37,"[613.892, 1454.141, 0.0]","[613.892, 1454.141, 0.0]",-1.0,-2.2,4.27,0,0,0,0
30,scene-0021,1531885983898738,1531885984380872,vehicle_info,5750b8c5b7884ad28dc391b1c6ed5946,"[614.046, 1454.673, 0.0]","[614.046, 1454.673, 0.0]",-1.0,-2.2,4.27,0,0,0,2
31,scene-0021,1531885983898738,1531885984380872,6ef85d28c25f4e848f7612eef270ed2e,8291363f107d44ae997596199609c8c3,"[614.046, 1454.673, 0.0]","[631.596, 1498.887, 2.126]",47.617,-2.2,4.27,0,0,0,2
32,scene-0021,1531885984399169,1531885984881300,6ef85d28c25f4e848f7612eef270ed2e,e1936f2d21cb421c8ec2bf05afd8d04a,"[614.221, 1455.245, 0.0]","[631.596, 1498.887, 2.101]",47.02,-2.2,4.16,0,2,0,2
33,scene-0021,1531885984399169,1531885984881300,vehicle_info,6dc0d7f6a4594896bea4997fb8bcf013,"[614.221, 1455.245, 0.0]","[614.221, 1455.245, 0.0]",-1.0,-2.2,4.16,0,2,0,2
34,scene-0021,1531885984949356,1531885985380560,vehicle_info,cc5d111bf469460ebe535cd04542fcb1,"[614.424, 1455.877, 0.0]","[614.424, 1455.877, 0.0]",-1.0,-2.2,3.83,0,2,0,0
35,scene-0021,1531885984949356,1531885985380560,6ef85d28c25f4e848f7612eef270ed2e,a7979c25f341426db49d407c96b12a9a,"[614.424, 1455.877, 0.0]","[631.596, 1498.887, 2.076]",46.358,-2.2,3.83,0,2,0,0
36,scene-0021,1531885985449786,1531885985881178,6ef85d28c25f4e848f7612eef270ed2e,bbb6375dc4c7483aaaca92a4f2b03f9a,"[614.583, 1456.404, 0.0]","[631.568, 1498.894, 2.076]",45.806,-2.2,3.55,0,0,0,0
37,scene-0021,1531885985449786,1531885985881178,vehicle_info,8d9bbe9b03a0415a956dfbdfc8813aa2,"[614.583, 1456.404, 0.0]","[614.583, 1456.404, 0.0]",-1.0,-2.2,3.55,0,0,0,0
38,scene-0021,1531885985949658,1531885986380858,vehicle_info,5fb0c750bcaf4abe83072022193448c2,"[614.717, 1456.85, 0.0]","[614.717, 1456.85, 0.0]",-1.0,-2.2,3.64,0,0,0,0
39,scene-0021,1531885985949658,1531885986380858,6ef85d28c25f4e848f7612eef270ed2e,d50f163e3af543c39ffa73b06f37ca82,"[614.717, 1456.85, 0.0]","[631.541, 1498.901, 2.076]",45.339,-2.2,3.64,0,0,0,0
40,scene-0021,1531885986449554,1531885986880569,6ef85d28c25f4e848f7612eef270ed2e,bd394e58db3b4302beb589b520cb9bb1,"[614.865, 1457.341, 0.0]","[631.513, 1498.908, 2.076]",44.825,-2.2,3.62,0,0,0,1
41,scene-0021,1531885986449554,1531885986880569,vehicle_info,2bb732577bc3469faffcf42f96a56d0f,"[614.865, 1457.341, 0.0]","[614.865, 1457.341, 0.0]",-1.0,-2.2,3.62,0,0,0,1
42,scene-0021,1531885986948891,1531885987380838,6ef85d28c25f4e848f7612eef270ed2e,7d74386f54424fbda3d21742bc0efdc2,"[615.01, 1457.822, 0.0]","[631.485, 1498.915, 2.076]",44.321,-2.2,3.54,0,1,0,2
43,scene-0021,1531885986948891,1531885987380838,vehicle_info,31d071a119c6449dae7c9039ce8ef79d,"[615.01, 1457.822, 0.0]","[615.01, 1457.822, 0.0]",-1.0,-2.2,3.54,0,1,0,2
44,scene-0021,1531885987448203,1531885987880893,vehicle_info,d14217acbfbf4003a301b6d3c1ea6637,"[615.16, 1458.313, 0.0]","[615.16, 1458.313, 0.0]",-1.0,-1.8,3.2,0,2,0,4
45,scene-0021,1531885987448203,1531885987880893,6ef85d28c25f4e848f7612eef270ed2e,a6e4590ea07a4963b26e38ab0f46e622,"[615.16, 1458.313, 0.0]","[631.568, 1498.894, 2.051]",43.821,-1.8,3.2,0,2,0,4
46,scene-0021,1531885988048155,1531885988380863,6ef85d28c25f4e848f7612eef270ed2e,ba56711b32d1419c8906fc6c9c8a7b7c,"[615.329, 1458.845, 0.0]","[631.652, 1498.872, 2.026]",43.274,-1.8,2.58,0,4,0,3
47,scene-0021,1531885988048155,1531885988380863,vehicle_info,f7a2ecdc2d824aedb0b94724abed4a5b,"[615.329, 1458.845, 0.0]","[615.329, 1458.845, 0.0]",-1.0,-1.8,2.58,0,4,0,3
48,scene-0021,1531885988548583,1531885988880734,6ef85d28c25f4e848f7612eef270ed2e,b2faf87bce3241ddb37586e31aa3ec97,"[615.451, 1459.227, 0.0]","[631.631, 1498.907, 2.026]",42.9,-1.9,1.88,0,3,0,0
49,scene-0021,1531885988548583,1531885988880734,vehicle_info,e73eeb0396a1414c8a1f57a5ebafab37,"[615.451, 1459.227, 0.0]","[615.451, 1459.227, 0.0]",-1.0,-1.9,1.88,0,3,0,0
50,scene-0021,1531885989048454,1531885989380647,6ef85d28c25f4e848f7612eef270ed2e,492d36ca712746d0a1a39db5d007214f,"[615.539, 1459.506, 0.0]","[631.611, 1498.942, 2.026]",42.633,-1.9,1.62,0,0,112,0
51,scene-0021,1531885989048454,1531885989380647,vehicle_info,91a189c1a3ca483e98c7dd8b2fbd57b3,"[615.539, 1459.506, 0.0]","[615.539, 1459.506, 0.0]",-1.0,-1.9,1.62,0,0,112,0
52,scene-0021,1531885989548346,1531885989881179,6ef85d28c25f4e848f7612eef270ed2e,401eeeee2d2246e4b9cd8fa6cef4fd1b,"[615.601, 1459.704, 0.0]","[631.596, 1498.887, 2.001]",42.369,-2.2,2.3,112,0,105,0
53,scene-0021,1531885989548346,1531885989881179,vehicle_info,4ef1587c085b43288dd70dbea9a4f60c,"[615.601, 1459.704, 0.0]","[615.601, 1459.704, 0.0]",-1.0,-2.2,2.3,112,0,105,0
54,scene-0021,1531885990048214,1531885990380917,6ef85d28c25f4e848f7612eef270ed2e,43560cc2cb8141b28cf5b3c27215c126,"[615.676, 1459.958, 0.0]","[631.582, 1498.831, 1.976]",42.048,-1.8,3.8,105,0,109,0
55,scene-0021,1531885990048214,1531885989881179,90528fa660c64c29b45b1f6a84e86616,ce0a1b2cc2444c3d8feea1de042616bf,"[615.676, 1459.958, 0.0]","[623.575, 1542.082, 2.727]",82.548,-2.2,2.3,112,0,105,0
56,scene-0021,1531885990048214,1531885990380917,vehicle_info,e25bd16daa3f4782a33c6e3361d38114,"[615.676, 1459.958, 0.0]","[615.676, 1459.958, 0.0]",-1.0,-1.8,3.8,105,0,109,0
57,scene-0021,1531885990548088,1531885990880834,vehicle_info,890968303c924855b8b2349649807a46,"[615.818, 1460.419, 0.0]","[615.818, 1460.419, 0.0]",-1.0,-2.7,5.1,109,0,118,0
58,scene-0021,1531885990548088,1531885990380917,90528fa660c64c29b45b1f6a84e86616,2c1c81a840604271b01016a2e8cd88cf,"[615.818, 1460.419, 0.0]","[623.567, 1542.083, 2.758]",82.077,-1.8,3.8,105,0,109,0
59,scene-0021,1531885990548088,1531885990880834,6ef85d28c25f4e848f7612eef270ed2e,79fbb8b2c6bd4246b24ea397b8a3790d,"[615.818, 1460.419, 0.0]","[631.547, 1498.81, 1.976]",41.535,-2.7,5.1,109,0,118,0
60,scene-0021,1531885991048513,1531885991380955,6ef85d28c25f4e848f7612eef270ed2e,97e819b2879e48b8a3230e43c3229a46,"[616.029, 1461.1, 0.0]","[631.512, 1498.79, 1.976]",40.794,-12.5,6.35,118,0,0,0
61,scene-0021,1531885991048513,1531885991380955,vehicle_info,c0cc6b799a424a3cbad4bcf8a6920359,"[616.029, 1461.1, 0.0]","[616.029, 1461.1, 0.0]",-1.0,-12.5,6.35,118,0,0,0
62,scene-0021,1531885991048513,1531885990880834,90528fa660c64c29b45b1f6a84e86616,fb4e996d331c4bccb07ba06a08d17819,"[616.029, 1461.1, 0.0]","[623.56, 1542.083, 2.789]",81.38,-2.7,5.1,109,0,118,0
63,scene-0021,1531885991548424,1531885991881312,6ef85d28c25f4e848f7612eef270ed2e,802c13596a7d4af3afcd2614b2150ebd,"[616.298, 1461.976, 0.0]","[631.499, 1498.853, 1.976]",39.936,-25.1,7.19,0,0,0,0
64,scene-0021,1531885991548424,1531885991881312,vehicle_info,7d3f4f121bc44f74a9cecbb2c3c645b6,"[616.298, 1461.976, 0.0]","[616.298, 1461.976, 0.0]",-1.0,-25.1,7.19,0,0,0,0
65,scene-0021,1531885991548424,1531885991380955,90528fa660c64c29b45b1f6a84e86616,2523dda787fd43128f6aa156f172dea3,"[616.298, 1461.976, 0.0]","[623.553, 1542.084, 2.82]",80.486,-12.5,6.35,118,0,0,0
66,scene-0021,1531885992048261,1531885992380880,6ef85d28c25f4e848f7612eef270ed2e,d660c415a9054862890fc88f69daab54,"[616.611, 1462.983, 0.0]","[631.485, 1498.915, 1.976]",38.939,-63.2,7.11,0,0,0,0
67,scene-0021,1531885992048261,1531885991881312,90528fa660c64c29b45b1f6a84e86616,c04acc8a2be64cf79451a9d1fe77fd2a,"[616.611, 1462.983, 0.0]","[623.546, 1542.084, 2.852]",79.456,-25.1,7.19,0,0,0,0
68,scene-0021,1531885992048261,1531885992380880,vehicle_info,2f1ea51cd0a94a4d99f3e7ba83afde28,"[616.611, 1462.983, 0.0]","[616.611, 1462.983, 0.0]",-1.0,-63.2,7.11,0,0,0,0
69,scene-0021,1531885992548685,1531885992380880,90528fa660c64c29b45b1f6a84e86616,aa4645b523f6487b98e29ce844f7a826,"[616.944, 1463.993, 0.0]","[623.539, 1542.085, 2.883]",78.423,-63.2,7.11,0,0,0,0
70,scene-0021,1531885992548685,1531885992880959,6ef85d28c25f4e848f7612eef270ed2e,b834ce83cc0d45768094c4daffde2578,"[616.944, 1463.993, 0.0]","[631.507, 1498.999, 2.001]",37.967,-88.2,6.93,0,0,0,0
71,scene-0021,1531885992548685,1531885992880959,vehicle_info,f8aa9c94f6474ee2945b49802e206a8b,"[616.944, 1463.993, 0.0]","[616.944, 1463.993, 0.0]",-1.0,-88.2,6.93,0,0,0,0
72,scene-0021,1531885993049116,1531885992880959,90528fa660c64c29b45b1f6a84e86616,e21cfa1862dc42ada723f6034fdcebf2,"[617.289, 1464.938, 0.0]","[623.531, 1542.085, 2.914]",77.454,-88.2,6.93,0,0,0,0
73,scene-0021,1531885993049116,1531885993380888,6ef85d28c25f4e848f7612eef270ed2e,53c69300ba8042d98a2082fa563a434f,"[617.289, 1464.938, 0.0]","[631.528, 1499.082, 2.026]",37.05,-100.4,6.81,0,0,68,0
74,scene-0021,1531885993049116,1531885993380888,vehicle_info,e0e4f6e2772d4404b59949f7b78acf88,"[617.289, 1464.938, 0.0]","[617.289, 1464.938, 0.0]",-1.0,-100.4,6.81,0,0,68,0
75,scene-0021,1531885993548997,1531885993380888,90528fa660c64c29b45b1f6a84e86616,da291217bc8743818487df830fa20b4e,"[617.66, 1465.813, 0.0]","[623.524, 1542.086, 2.945]",76.555,-100.4,6.81,0,0,68,0
76,scene-0021,1531885993548997,1531885993880703,vehicle_info,f80bb729971946fdbf8c310bff3edabf,"[617.66, 1465.813, 0.0]","[617.66, 1465.813, 0.0]",-1.0,-156.4,6.75,68,0,153,0
77,scene-0021,1531885993548997,1531885993880703,6ef85d28c25f4e848f7612eef270ed2e,9eb8eced1ab740e7b7711cac72b09e87,"[617.66, 1465.813, 0.0]","[631.528, 1499.082, 2.051]",36.102,-156.4,6.75,68,0,153,0
78,scene-0021,1531885994049423,1531885994380854,vehicle_info,86e3aefe9f6544bb931068995dc3b1e1,"[618.077, 1466.684, 0.0]","[618.077, 1466.684, 0.0]",-1.0,-219.9,7.28,153,0,167,0
79,scene-0021,1531885994049423,1531885994380854,6ef85d28c25f4e848f7612eef270ed2e,4158d5db14af4a3fa884bb57d2f28336,"[618.077, 1466.684, 0.0]","[631.528, 1499.082, 2.076]",35.141,-219.9,7.28,153,0,167,0
80,scene-0021,1531885994049423,1531885993880703,90528fa660c64c29b45b1f6a84e86616,c9d187e55d744ab7b7ab288901a3bf8b,"[618.077, 1466.684, 0.0]","[623.517, 1542.087, 2.977]",75.658,-156.4,6.75,68,0,153,0
81,scene-0021,1531885994549327,1531885994380854,90528fa660c64c29b45b1f6a84e86616,6bea18803ecc4f0f9338cd3620630309,"[618.564, 1467.535, 0.0]","[623.543, 1542.095, 3.152]",74.792,-219.9,7.28,153,0,167,0
82,scene-0021,1531885994549327,1531885994881017,6ef85d28c25f4e848f7612eef270ed2e,95a6965ba0a648abace1afe7f8d621fe,"[618.564, 1467.535, 0.0]","[631.556, 1499.075, 2.151]",34.178,-252.5,9.03,167,0,164,0
83,scene-0021,1531885994549327,1531885994881017,vehicle_info,660f711d91fc42158eb8afc5063adb60,"[618.564, 1467.535, 0.0]","[618.564, 1467.535, 0.0]",-1.0,-252.5,9.03,167,0,164,0
84,scene-0021,1531885995049182,1531885995381188,6ef85d28c25f4e848f7612eef270ed2e,50768e6e804f43959cfa3e58e8adc86d,"[619.293, 1468.511, 0.0]","[631.584, 1499.068, 2.226]",33.011,-238.7,10.9,164,0,164,0
85,scene-0021,1531885995049182,1531885995381188,vehicle_info,06e3204145384701825d1c3cdc707f35,"[619.293, 1468.511, 0.0]","[619.293, 1468.511, 0.0]",-1.0,-238.7,10.9,164,0,164,0
86,scene-0021,1531885995549049,1531885995881279,vehicle_info,89b7d45a58b84d2d9eae7b6b51932f3a,"[620.344, 1469.537, 0.0]","[620.344, 1469.537, 0.0]",-1.0,-203.5,12.71,164,0,167,0
87,scene-0021,1531885995549049,1531885995881279,6ef85d28c25f4e848f7612eef270ed2e,47b80655f156400d9ca14764b253f232,"[620.344, 1469.537, 0.0]","[631.668, 1499.048, 2.326]",31.695,-203.5,12.71,164,0,167,0
88,scene-0021,1531885996048942,1531885996380671,vehicle_info,55107d4d21664eb8aba3c983d7aa8745,"[621.793, 1470.525, 0.0]","[621.793, 1470.525, 0.0]",-1.0,-186.4,14.48,167,0,171,0
89,scene-0021,1531885996548822,1531885996881072,vehicle_info,f6f6d727126e419e8a0230737145a1c1,"[623.621, 1471.373, 0.0]","[623.621, 1471.373, 0.0]",-1.0,-167.7,16.23,171,0,198,0
