,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
78,scene-0001,1531883539548333,1531883539891072,6efa17d08f464d72bbf5613e7149a5b0,65c895bf540f457a8aa5950dc9f6aab0,"[981.26, 643.1, 0.0]","[967.211, 652.118, 1.6]",16.771,-27.5,14.53,107,0,120,0
82,scene-0001,1531883540048753,1531883540391518,6efa17d08f464d72bbf5613e7149a5b0,ccb3fae54cc646e1bbe089e5113523a1,"[979.874, 644.584, 0.0]","[967.242, 652.122, 1.588]",14.796,-16.6,15.12,120,0,127,0
85,scene-0001,1531883540548630,1531883540891005,6efa17d08f464d72bbf5613e7149a5b0,ec43ac588c6247a68c27144f63872035,"[978.498, 646.131, 0.0]","[967.273, 652.125, 1.575]",12.822,-0.3,15.85,127,0,164,0
94,scene-0001,1531883541048503,1531883541391291,6efa17d08f464d72bbf5613e7149a5b0,7fbfb86f776a4b8c8ae8197518258016,"[977.039, 647.804, 0.0]","[967.333, 652.164, 1.525]",10.749,19.7,16.69,164,0,180,0
98,scene-0001,1531883541548949,1531883541891043,6efa17d08f464d72bbf5613e7149a5b0,e47a6e3d39794d14836f97c5562a1f55,"[975.502, 649.56, 0.0]","[967.366, 652.169, 1.475]",8.67,30.0,17.77,180,0,180,0
101,scene-0001,1531883542049384,1531883542391339,6efa17d08f464d72bbf5613e7149a5b0,313c2253642c46a3a082b687a10ff225,"[973.859, 651.358, 0.0]","[967.384, 652.157, 1.5]",6.694,37.2,18.9,180,0,180,0
109,scene-0001,1531883543048563,1531883542890925,b3bd430657754a16b32c7674507dba80,0487637e7d744b4385918e0a23d03e54,"[969.99, 655.177, 0.0]","[956.211, 660.935, 1.014]",14.968,36.5,19.96,180,0,159,0
114,scene-0001,1531883543548442,1531883543391093,b3bd430657754a16b32c7674507dba80,fc1304b9e0f243e4a2b43aac4cce6a91,"[967.8, 657.11, 0.0]","[956.211, 660.935, 0.997]",12.245,13.3,20.94,159,0,130,0
120,scene-0001,1531883544049671,1531883543891177,b3bd430657754a16b32c7674507dba80,22385d00a3dc456789bb3ed81df3a969,"[965.462, 659.105, 0.0]","[956.206, 660.928, 0.984]",9.485,4.4,21.84,130,0,102,0
121,scene-0001,1531883544549301,1531883544391265,b3bd430657754a16b32c7674507dba80,4278f00153e841289edea6f8cd39c409,"[963.076, 661.123, 0.0]","[956.2, 660.922, 1.022]",6.954,2.2,22.38,102,0,63,0
125,scene-0001,1531883545049175,1531883544891045,c8ac146d6cef45bfadbec2f08737c79f,448ee4897ff3410c9975076832e927c0,"[960.629, 663.172, 0.0]","[947.587, 669.33, 1.572]",14.509,2.3,22.68,63,0,55,0
130,scene-0001,1531883545549635,1531883545390799,c8ac146d6cef45bfadbec2f08737c79f,1a7e50156528491282987877d9a64f92,"[958.154, 665.225, 0.0]","[947.586, 669.328, 1.581]",11.446,8.6,22.62,55,0,115,0
132,scene-0001,1531883546049478,1531883545891033,c8ac146d6cef45bfadbec2f08737c79f,aa57075787c54f5091f8fbc644e62961,"[955.705, 667.24, 0.0]","[947.544, 669.273, 1.59]",8.559,5.1,22.57,115,0,76,0
19,scene-0002,1531883720948053,1531883721391098,f81272dbd16345f8b460bf0e69de5a80,83dc4b7f76704cadaf7d100943368b85,"[385.982, 1101.061, 0.0]","[365.382, 1097.296, 0.893]",20.96,122.5,11.51,0,0,0,0
22,scene-0002,1531883721448515,1531883721891153,f81272dbd16345f8b460bf0e69de5a80,7c7e2ab40d4a4834b17701a39cc326a7,"[384.304, 1101.148, 0.0]","[365.35, 1097.296, 0.901]",19.362,150.2,11.36,0,0,30,0
29,scene-0002,1531883722048987,1531883722390764,f81272dbd16345f8b460bf0e69de5a80,708803963a714645bb6f025be10bc4b2,"[382.415, 1101.075, 0.0]","[365.318, 1097.295, 0.91]",17.534,186.1,11.08,30,0,78,0
34,scene-0002,1531883722548865,1531883722890855,f81272dbd16345f8b460bf0e69de5a80,cfd887c5d8c14b9cae8101bb5c92a384,"[380.896, 1100.822, 0.0]","[365.33, 1097.291, 0.916]",15.988,219.9,11.07,78,0,136,0
40,scene-0002,1531883723048750,1531883723390137,f81272dbd16345f8b460bf0e69de5a80,e763d1a74b874e52a70e72688d7769f9,"[379.473, 1100.391, 0.0]","[365.342, 1097.288, 0.922]",14.497,222.1,11.65,136,0,136,0
51,scene-0002,1531883723548064,1531883723891032,1f7d2a48fd9c443b987fb47508c343a2,dcaef6cd3d2449199d1f62410e91ef5b,"[378.11, 1099.74, 0.0]","[362.081, 1090.285, 1.447]",18.666,224.7,12.81,136,0,162,0
54,scene-0002,1531883723948406,1531883724390677,1f7d2a48fd9c443b987fb47508c343a2,1550768b3ddb4ce381990a72f06792b4,"[376.948, 1098.959, 0.0]","[362.033, 1090.307, 1.529]",17.311,212.6,14.19,162,0,189,0
61,scene-0002,1531883724448284,1531883724890445,1ef7286ee82e46d99e98d6d6d7c1d7ac,2ae421e4865c40d6b1787bde2f115f4b,"[375.578, 1097.638, 0.0]","[358.212, 1081.729, 0.756]",23.564,138.0,15.56,189,0,250,0
66,scene-0002,1531883724949268,1531883724890445,d3ddc3c284824cf78beb4830f6768682,816dfa58bb12492c8172a4de0ced161d,"[374.372, 1095.975, 0.0]","[354.572, 1064.234, 1.09]",37.426,138.0,15.56,189,0,250,0
74,scene-0002,1531883725449692,1531883725390618,d3ddc3c284824cf78beb4830f6768682,77c491c42ad043689df66502df0d736e,"[373.269, 1093.92, 0.0]","[355.896, 1067.207, 1.165]",31.886,68.1,17.28,250,0,260,0
120,scene-0002,1531883732048768,1531883731890218,d6a9eb9b38b04a7ca67b0594f75c9a0e,24ec34721ecc426aa5739389ea832329,"[354.459, 1052.652, 0.0]","[332.552, 1017.069, 0.825]",41.794,9.6,21.72,0,0,0,0
123,scene-0002,1531883732548622,1531883732390752,d6a9eb9b38b04a7ca67b0594f75c9a0e,9988a5b91da647668de5e34ea13250e9,"[353.242, 1050.078, 0.0]","[334.619, 1021.212, 0.825]",34.362,7.7,20.29,0,0,0,0
127,scene-0002,1531883733049054,1531883732890597,d6a9eb9b38b04a7ca67b0594f75c9a0e,baa28fcdf5504162a623ab87be96cea3,"[352.141, 1047.7, 0.0]","[336.681, 1025.356, 0.814]",27.183,7.0,18.55,0,0,0,0
130,scene-0002,1531883733548373,1531883733390096,d6a9eb9b38b04a7ca67b0594f75c9a0e,8bcc728280bf42ceae06a36e4e007e9b,"[351.161, 1045.547, 0.0]","[338.743, 1029.5, 0.814]",20.307,7.2,16.74,0,0,0,0
131,scene-0002,1531883734048232,1531883733890513,d6a9eb9b38b04a7ca67b0594f75c9a0e,27493a98618946a1b3a9ea211f7e9908,"[350.321, 1043.644, 0.0]","[340.806, 1033.644, 0.814]",13.828,7.2,14.87,0,0,213,0
1,scene-0004,1531883985948699,1531883986389788,a326c569f4a84999a361a7f1a61af12d,ab01c4b115124c3bb91e51a7d9fe0a31,"[357.393, 1072.8, 0.0]","[365.056, 1090.419, 0.858]",19.233,-1.1,15.14,63,0,102,0
9,scene-0004,1531883986448607,1531883986889194,a326c569f4a84999a361a7f1a61af12d,744d817d5e10450badf4164dfef5213d,"[358.209, 1074.761, 0.0]","[365.751, 1092.046, 0.937]",18.882,-2.5,15.65,102,0,177,0
16,scene-0004,1531883986948473,1531883987389439,a326c569f4a84999a361a7f1a61af12d,88a3803927f247508a391139b076e454,"[359.043, 1076.758, 0.0]","[366.52, 1093.848, 0.98]",18.679,0.3,16.32,177,0,151,0
30,scene-0004,1531883987398588,1531883987889539,a326c569f4a84999a361a7f1a61af12d,80fa3b34a5f44e90b30f4ce59633a2ca,"[359.817, 1078.603, 0.0]","[367.245, 1095.548, 0.988]",18.527,0.2,17.55,151,0,193,0
34,scene-0004,1531883987898437,1531883988389273,a326c569f4a84999a361a7f1a61af12d,2faea209e3554ca19214725987f9593d,"[360.755, 1080.832, 0.0]","[368.16, 1097.582, 1.102]",18.347,0.6,18.57,193,0,197,0
45,scene-0004,1531883988398318,1531883988888895,a326c569f4a84999a361a7f1a61af12d,d041d6d465054a2295aeab058b4eeb9b,"[361.725, 1083.138, 0.0]","[369.179, 1099.704, 1.128]",18.201,1.5,19.64,197,0,197,0
56,scene-0004,1531883988898749,1531883989389392,a326c569f4a84999a361a7f1a61af12d,a9f4ad64058c4a4b917b929809421af8,"[362.777, 1085.639, 0.0]","[370.366, 1102.016, 1.119]",18.085,1.5,20.68,197,0,197,0
61,scene-0004,1531883989399181,1531883989889107,a326c569f4a84999a361a7f1a61af12d,4eec73c0b69742d882c2a1232fa99eae,"[363.875, 1088.277, 0.0]","[371.648, 1104.253, 1.125]",17.802,-0.6,21.76,197,0,197,0
65,scene-0004,1531883989899603,1531883990389440,a326c569f4a84999a361a7f1a61af12d,9ab4ec34cafc4523abc796c2ea6056d7,"[365.031, 1091.079, 0.0]","[373.124, 1106.44, 1.114]",17.398,-1.0,22.79,197,0,190,0
67,scene-0004,1531883990400032,1531883990889652,a326c569f4a84999a361a7f1a61af12d,d0bcde37de3a43c39f87bc869114b40e,"[366.25, 1094.017, 0.0]","[374.768, 1108.527, 1.086]",16.861,1.6,23.55,190,0,190,0
74,scene-0004,1531883990899924,1531883991389346,a326c569f4a84999a361a7f1a61af12d,c74b40ff2eac432ab8ebd2d60123b9a7,"[367.492, 1097.047, 0.0]","[376.346, 1110.252, 1.093]",15.936,1.5,24.59,190,0,184,0
76,scene-0004,1531883991399243,1531883991889346,a326c569f4a84999a361a7f1a61af12d,a25643058ff8486e9efc1093ffda1ccd,"[368.792, 1100.222, 0.0]","[378.016, 1111.82, 1.024]",14.855,5.9,25.5,184,0,182,0
82,scene-0004,1531883991948870,1531883991889346,c5e055572b08482b8632fb2b64c55c54,5d1a889699c0483e80a61de08c4878c9,"[370.264, 1103.815, 0.0]","[386.516, 1132.951, 0.957]",33.375,5.9,25.5,184,0,182,0
84,scene-0004,1531883992448757,1531883992389405,c5e055572b08482b8632fb2b64c55c54,d3c6c8686e9d420c82f8d8af5e807d99,"[371.629, 1107.246, 0.0]","[386.456, 1132.979, 0.885]",29.712,9.1,26.18,182,0,182,0
88,scene-0004,1531883992949188,1531883992889273,c5e055572b08482b8632fb2b64c55c54,78c432fbadc94e50ae1c8e0c2fed66f6,"[373.027, 1110.775, 0.0]","[386.464, 1132.996, 0.739]",25.978,7.9,26.96,182,0,117,0
89,scene-0004,1531883993449644,1531883993390035,c5e055572b08482b8632fb2b64c55c54,7e0b2782f9e84ce9904b6ab6cbb34db7,"[374.402, 1114.457, 0.0]","[386.372, 1133.034, 0.744]",22.112,3.8,27.76,117,0,104,0
93,scene-0004,1531883993949500,1531883993890126,c5e055572b08482b8632fb2b64c55c54,8fcb810829294281b9a1263af86114eb,"[375.79, 1118.264, 0.0]","[386.398, 1133.089, 0.749]",18.245,3.0,28.39,104,0,58,0
96,scene-0004,1531883994449369,1531883994390316,c5e055572b08482b8632fb2b64c55c54,d154839937864d8f904f03d5109e4e40,"[377.162, 1122.061, 0.0]","[386.41, 1133.114, 0.754]",14.431,0.5,28.66,58,0,141,0
99,scene-0004,1531883994949236,1531883994889490,c5e055572b08482b8632fb2b64c55c54,10ce89a2741648e198021ca854646d50,"[378.527, 1125.852, 0.0]","[386.408, 1133.109, 0.759]",10.74,-5.2,28.63,141,0,166,0
101,scene-0004,1531883995449161,1531883995389400,6feab41a49d74fff99cf0b2f64cdb267,bd32d8d07050451697c3d756b9a6ec34,"[379.947, 1129.692, 0.0]","[390.69, 1144.119, 1.021]",18.017,-6.4,29.22,166,0,174,0
102,scene-0004,1531883995948997,1531883995890790,6feab41a49d74fff99cf0b2f64cdb267,c51aeacccff1487596cb9b6e1c9522a4,"[381.43, 1133.566, 0.0]","[390.137, 1142.778, 1.021]",12.717,-4.4,29.93,174,0,158,0
104,scene-0004,1531883996448871,1531883996389072,6feab41a49d74fff99cf0b2f64cdb267,cd69ef1e3fc74cdf9845e1445c847bc7,"[383.002, 1137.587, 0.0]","[389.652, 1141.602, 1.021]",7.835,-4.1,30.95,158,0,135,0
5,scene-0005,1531884104147859,1531884104388694,4ca1be07174c483ea2555577b9af65eb,28ef73f395ce49699b77324a3c8c1c37,"[486.913, 1359.202, 0.0]","[489.436, 1369.296, 0.813]",10.436,12.6,24.25,0,0,0,0
11,scene-0005,1531884104698605,1531884104889364,4ca1be07174c483ea2555577b9af65eb,abf2ef5bf9af45d583b9f9c8624f71ed,"[488.951, 1362.385, 0.0]","[491.666, 1372.786, 0.788]",10.778,14.2,23.84,0,0,0,0
17,scene-0005,1531884105148716,1531884105388751,4ca1be07174c483ea2555577b9af65eb,d0400e188a8342a497cb972688b7c156,"[490.544, 1364.991, 0.0]","[493.742, 1376.371, 0.763]",11.845,13.6,23.16,0,0,0,0
18,scene-0005,1531884105648615,1531884105888695,4ca1be07174c483ea2555577b9af65eb,9e6f9c0f8e00433599173ba7be3c05f2,"[492.208, 1367.784, 0.0]","[495.686, 1380.054, 0.78]",12.777,10.5,22.26,0,0,0,0
29,scene-0005,1531884106148483,1531884106389399,4ca1be07174c483ea2555577b9af65eb,367be0525650454589e550fbdf6b5be1,"[493.745, 1370.487, 0.0]","[497.478, 1383.814, 0.797]",13.863,10.5,21.29,0,0,0,0
34,scene-0005,1531884106548266,1531884106889283,4ca1be07174c483ea2555577b9af65eb,9da155608ce943a9ad4fadffb7dd1984,"[494.854, 1372.556, 0.0]","[499.115, 1387.644, 0.813]",15.699,14.9,20.25,0,0,61,0
37,scene-0005,1531884107048136,1531884107388994,4ca1be07174c483ea2555577b9af65eb,b4477c949bd94e7598ac66b7a89754a3,"[496.179, 1375.062, 0.0]","[500.924, 1392.104, 0.852]",17.711,17.2,19.59,61,0,61,0
44,scene-0005,1531884107548011,1531884107888560,4ca1be07174c483ea2555577b9af65eb,06701ff6dc7d4da08668ceb840066686,"[497.437, 1377.552, 0.0]","[502.631, 1396.604, 0.89]",19.767,19.7,19.27,61,0,99,0
46,scene-0005,1531884108048453,1531884108389068,4ca1be07174c483ea2555577b9af65eb,914015720f4b46fcb94850d8f4e348d6,"[498.602, 1379.966, 0.0]","[504.236, 1401.142, 0.928]",21.932,23.1,19.11,99,0,109,0
52,scene-0005,1531884108548863,1531884108889402,4ca1be07174c483ea2555577b9af65eb,81b24707d7a54eed99afc908b886a064,"[499.71, 1382.438, 0.0]","[505.737, 1405.715, 0.967]",24.064,26.4,19.29,109,0,159,0
58,scene-0005,1531884109049314,1531884109389347,4ca1be07174c483ea2555577b9af65eb,e6ca18f6476844789e6fb5f9f3449bbd,"[500.755, 1384.927, 0.0]","[507.069, 1410.226, 0.996]",26.094,30.1,19.65,159,0,182,0
62,scene-0005,1531884109549207,1531884109888868,4ca1be07174c483ea2555577b9af65eb,c076706bd6884d92a381e6a2bfa3a6f0,"[501.764, 1387.552, 0.0]","[508.283, 1414.771, 1.025]",28.008,35.3,20.43,182,0,175,0
64,scene-0005,1531884110048523,1531884110388712,4ca1be07174c483ea2555577b9af65eb,8a45c3bbd46d4668b5d6cd7b54b914c6,"[502.683, 1390.287, 0.0]","[509.332, 1418.784, 1.045]",29.281,30.6,21.32,175,0,156,0
70,scene-0005,1531884110548942,1531884110888748,dd82202136e9440b99b3567a92a5f29f,9f94c92dadfb47179dea75b803849ce1,"[503.527, 1393.142, 0.0]","[514.752, 1420.432, 1.985]",29.575,16.9,22.29,156,0,71,0
71,scene-0005,1531884111048805,1531884111389163,dd82202136e9440b99b3567a92a5f29f,d8b94dbbd31c44b4b9d744371adaed0d,"[504.299, 1396.174, 0.0]","[514.752, 1420.432, 1.985]",26.489,8.5,23.07,71,0,84,0
76,scene-0005,1531884111449198,1531884111888499,dd82202136e9440b99b3567a92a5f29f,b782f10334b748f4a1e136104642fa1c,"[504.891, 1398.688, 0.0]","[514.752, 1420.432, 1.985]",23.958,-4.4,23.27,84,0,0,0
81,scene-0005,1531884111948472,1531884112388502,dd82202136e9440b99b3567a92a5f29f,e64693c383324d3095d745d7107d3393,"[505.612, 1401.896, 0.0]","[514.752, 1420.432, 1.985]",20.762,-5.5,23.1,0,0,0,0
84,scene-0005,1531884112448356,1531884112888576,dd82202136e9440b99b3567a92a5f29f,8da2153a44f74b38a90240c78e17833d,"[506.342, 1405.13, 0.0]","[514.752, 1420.432, 1.985]",17.573,-3.6,22.55,0,0,0,0
87,scene-0005,1531884112948227,1531884113389009,dd82202136e9440b99b3567a92a5f29f,c81a81c3251043a1bb37d726731772a7,"[507.073, 1408.286, 0.0]","[514.752, 1420.432, 1.985]",14.506,-2.6,21.51,0,0,0,0
92,scene-0005,1531884113448112,1531884113889346,dd82202136e9440b99b3567a92a5f29f,1288f283e9084eb3864ed44042855f98,"[507.771, 1411.269, 0.0]","[514.752, 1420.432, 1.985]",11.689,-2.0,20.73,0,0,0,0
96,scene-0005,1531884113948521,1531884114388864,dd82202136e9440b99b3567a92a5f29f,93f221a1dd414d8a939cef4fbd43a91e,"[508.46, 1414.143, 0.0]","[514.752, 1420.432, 1.985]",9.115,1.7,19.73,0,0,0,0
100,scene-0005,1531884114447864,1531884114889347,4ca1be07174c483ea2555577b9af65eb,84d9b1431c2049f1910128f8db995ed9,"[509.115, 1416.864, 0.0]","[515.928, 1444.059, 1.108]",28.058,4.4,18.58,0,0,0,0
103,scene-0005,1531884114948288,1531884115388704,4ca1be07174c483ea2555577b9af65eb,5c5228f20b634191836a91953aca7bc0,"[509.733, 1419.456, 0.0]","[516.589, 1445.683, 1.108]",27.131,4.7,17.32,0,0,0,0
104,scene-0005,1531884115448190,1531884115889310,4ca1be07174c483ea2555577b9af65eb,9069664bee1e47e3be97f912413fbfba,"[510.308, 1421.917, 0.0]","[517.349, 1447.263, 1.108]",26.329,7.8,16.18,0,0,0,0
108,scene-0005,1531884115898278,1531884116389269,4ca1be07174c483ea2555577b9af65eb,adb912e4be3940f6a2ac8c0f9a9a820d,"[510.76, 1423.928, 0.0]","[517.804, 1448.144, 1.108]",25.244,6.2,14.91,0,0,0,0
113,scene-0005,1531884116448463,1531884116888893,4ca1be07174c483ea2555577b9af65eb,efc85c391a794f6198ff500c11102d8d,"[511.263, 1426.234, 0.0]","[518.258, 1449.026, 1.109]",23.867,2.9,13.76,0,0,0,0
117,scene-0005,1531884116948921,1531884117389303,4ca1be07174c483ea2555577b9af65eb,23f36c4b55c34fcc808d9cfa438d0611,"[511.671, 1428.125, 0.0]","[518.713, 1449.907, 1.109]",22.919,3.5,12.48,0,0,0,0
122,scene-0005,1531884117449330,1531884117889163,4ca1be07174c483ea2555577b9af65eb,e2fa1eb6861141b89593823e6591399d,"[512.035, 1429.869, 0.0]","[518.888, 1450.351, 1.095]",21.626,3.6,11.36,0,0,0,0
125,scene-0005,1531884117949201,1531884118388449,4ca1be07174c483ea2555577b9af65eb,89379aa865fc4328870946049cb1818b,"[512.358, 1431.411, 0.0]","[519.063, 1450.795, 1.081]",20.54,4.4,10.21,0,0,0,0
128,scene-0005,1531884118449094,1531884118889090,4ca1be07174c483ea2555577b9af65eb,b0e73369e9f34082a740bf32f858e523,"[512.636, 1432.776, 0.0]","[519.238, 1451.238, 1.067]",19.636,4.5,9.33,0,0,0,0
131,scene-0005,1531884118949516,1531884119388836,4ca1be07174c483ea2555577b9af65eb,423d3d6ed3f249398ccd31dac6e191b2,"[512.906, 1434.119, 0.0]","[519.302, 1451.357, 1.052]",18.417,3.8,8.44,0,0,0,0
132,scene-0005,1531884119449929,1531884119888849,4ca1be07174c483ea2555577b9af65eb,0bedb8c361e44c0b9bde7738a2e8ca2c,"[513.145, 1435.316, 0.0]","[519.365, 1451.475, 1.037]",17.346,-4.3,7.89,0,0,0,0
135,scene-0005,1531884119898930,1531884120388717,4ca1be07174c483ea2555577b9af65eb,cffda0d710b745c2951d021c4a45758b,"[513.339, 1436.319, 0.0]","[519.429, 1451.593, 1.022]",16.475,-8.2,7.29,0,0,0,0
138,scene-0005,1531884120398809,1531884120889204,4ca1be07174c483ea2555577b9af65eb,63920cbb16674efc93a56eabfff375c3,"[513.538, 1437.327, 0.0]","[519.493, 1451.712, 1.007]",15.602,-23.5,6.93,0,0,0,0
140,scene-0005,1531884120898694,1531884121389052,4ca1be07174c483ea2555577b9af65eb,e94833d493f844feb836485e6aee319d,"[513.734, 1438.3, 0.0]","[519.505, 1451.702, 1.008]",14.626,-64.9,6.45,0,0,0,0
142,scene-0005,1531884121398555,1531884121888621,4ca1be07174c483ea2555577b9af65eb,ebad175cd67b4bcdbfafea444f97a92a,"[513.922, 1439.184, 0.0]","[519.517, 1451.691, 1.009]",13.739,-106.9,5.99,0,0,0,1
1,scene-0006,1531884156948944,1531884157388713,37efe5932d7f4084ac8ed3bbb5ed6220,cf16c1629e1a4567b12299ff690b4fa0,"[683.173, 1470.356, 0.0]","[690.236, 1472.951, 0.313]",7.531,-3.6,34.7,0,0,0,0
18,scene-0006,1531884159448859,1531884159888918,98300b9c4acb4da9a7aecd0084650265,5a2cfdf2d6ea4e8489fbb7ed07122abb,"[705.693, 1467.038, 0.0]","[753.206, 1459.493, -1.545]",48.133,1.5,27.53,0,0,0,0
21,scene-0006,1531884159949288,1531884160388347,98300b9c4acb4da9a7aecd0084650265,ea505e400ead4c9db16e6c8913b5b925,"[709.602, 1466.428, 0.0]","[753.124, 1459.557, -1.383]",44.083,1.3,26.24,0,0,0,0
28,scene-0006,1531884160399393,1531884160888745,98300b9c4acb4da9a7aecd0084650265,ad64464112f84d64b40d677078ef56e0,"[712.91, 1465.934, 0.0]","[753.041, 1459.62, -1.221]",40.643,0.5,25.2,0,0,0,0
29,scene-0006,1531884160898719,1531884161388347,98300b9c4acb4da9a7aecd0084650265,20173aa350034fab9db5727956597bdd,"[716.404, 1465.415, 0.0]","[752.959, 1459.684, -1.059]",37.017,-3.3,24.28,0,0,0,0
34,scene-0006,1531884161448367,1531884161888815,98300b9c4acb4da9a7aecd0084650265,b5a9b46402d6435592ea069f566a7f1a,"[720.168, 1464.865, 0.0]","[752.934, 1459.666, -0.769]",33.185,-6.6,23.32,0,0,0,1
40,scene-0006,1531884161949379,1531884162388524,98300b9c4acb4da9a7aecd0084650265,94312d2a20a34d028e8150e671dff6bf,"[723.488, 1464.374, 0.0]","[752.91, 1459.649, -0.48]",29.803,-14.9,21.99,0,1,0,0
43,scene-0006,1531884162449224,1531884162888654,98300b9c4acb4da9a7aecd0084650265,f3a22178024d4eddb1312565fd9eef0c,"[726.643, 1463.878, 0.0]","[752.886, 1459.631, -0.191]",26.585,-14.3,20.24,0,0,0,0
45,scene-0006,1531884162949103,1531884163388845,98300b9c4acb4da9a7aecd0084650265,2e8189fbf74f4f929154dd3bbc2570f0,"[729.507, 1463.39, 0.0]","[753.021, 1459.604, -0.164]",23.818,-11.8,18.38,0,0,0,0
49,scene-0006,1531884163449540,1531884163888360,98300b9c4acb4da9a7aecd0084650265,dff03e859de44dd7ae4d6f428f025f26,"[732.134, 1462.897, 0.0]","[753.156, 1459.577, -0.138]",21.283,-29.1,16.45,0,0,0,0
53,scene-0006,1531884163948867,1531884164388210,98300b9c4acb4da9a7aecd0084650265,d3cf8935bae748bcb3280cd14a6b9967,"[734.494, 1462.427, 0.0]","[753.082, 1459.583, -0.069]",18.805,-46.9,14.5,0,0,0,0
56,scene-0006,1531884164448725,1531884164888683,98300b9c4acb4da9a7aecd0084650265,05261af5e93e4b489c62c2adcdfc8a86,"[736.544, 1461.955, 0.0]","[753.008, 1459.59, 0.0]",16.633,-64.3,13.41,0,0,0,0
58,scene-0006,1531884164948608,1531884165389128,98300b9c4acb4da9a7aecd0084650265,f99039e819d8417a8e7642500411c23b,"[738.342, 1461.464, 0.0]","[753.024, 1459.592, 0.142]",14.801,-66.7,13.2,0,0,11,0
