,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake
104,scene-0005,1531884115448190,1531884115889310,4ca1be07174c483ea2555577b9af65eb,9069664bee1e47e3be97f912413fbfba,"[510.308, 1421.917, 0.0]","[517.349, 1447.263, 1.108]",26.329,7.8,16.18,0,0,0,0
108,scene-0005,1531884115898278,1531884116389269,4ca1be07174c483ea2555577b9af65eb,adb912e4be3940f6a2ac8c0f9a9a820d,"[510.76, 1423.928, 0.0]","[517.804, 1448.144, 1.108]",25.244,6.2,14.91,0,0,0,0
113,scene-0005,1531884116448463,1531884116888893,4ca1be07174c483ea2555577b9af65eb,efc85c391a794f6198ff500c11102d8d,"[511.263, 1426.234, 0.0]","[518.258, 1449.026, 1.109]",23.867,2.9,13.76,0,0,0,0
117,scene-0005,1531884116948921,1531884117389303,4ca1be07174c483ea2555577b9af65eb,23f36c4b55c34fcc808d9cfa438d0611,"[511.671, 1428.125, 0.0]","[518.713, 1449.907, 1.109]",22.919,3.5,12.48,0,0,0,0
122,scene-0005,1531884117449330,1531884117889163,4ca1be07174c483ea2555577b9af65eb,e2fa1eb6861141b89593823e6591399d,"[512.035, 1429.869, 0.0]","[518.888, 1450.351, 1.095]",21.626,3.6,11.36,0,0,0,0
125,scene-0005,1531884117949201,1531884118388449,4ca1be07174c483ea2555577b9af65eb,89379aa865fc4328870946049cb1818b,"[512.358, 1431.411, 0.0]","[519.063, 1450.795, 1.081]",20.54,4.4,10.21,0,0,0,0
128,scene-0005,1531884118449094,1531884118889090,4ca1be07174c483ea2555577b9af65eb,b0e73369e9f34082a740bf32f858e523,"[512.636, 1432.776, 0.0]","[519.238, 1451.238, 1.067]",19.636,4.5,9.33,0,0,0,0
131,scene-0005,1531884118949516,1531884119388836,4ca1be07174c483ea2555577b9af65eb,423d3d6ed3f249398ccd31dac6e191b2,"[512.906, 1434.119, 0.0]","[519.302, 1451.357, 1.052]",18.417,3.8,8.44,0,0,0,0
132,scene-0005,1531884119449929,1531884119888849,4ca1be07174c483ea2555577b9af65eb,0bedb8c361e44c0b9bde7738a2e8ca2c,"[513.145, 1435.316, 0.0]","[519.365, 1451.475, 1.037]",17.346,-4.3,7.89,0,0,0,0
135,scene-0005,1531884119898930,1531884120388717,4ca1be07174c483ea2555577b9af65eb,cffda0d710b745c2951d021c4a45758b,"[513.339, 1436.319, 0.0]","[519.429, 1451.593, 1.022]",16.475,-8.2,7.29,0,0,0,0
138,scene-0005,1531884120398809,1531884120889204,4ca1be07174c483ea2555577b9af65eb,63920cbb16674efc93a56eabfff375c3,"[513.538, 1437.327, 0.0]","[519.493, 1451.712, 1.007]",15.602,-23.5,6.93,0,0,0,0
140,scene-0005,1531884120898694,1531884121389052,4ca1be07174c483ea2555577b9af65eb,e94833d493f844feb836485e6aee319d,"[513.734, 1438.3, 0.0]","[519.505, 1451.702, 1.008]",14.626,-64.9,6.45,0,0,0,0
142,scene-0005,1531884121398555,1531884121888621,4ca1be07174c483ea2555577b9af65eb,ebad175cd67b4bcdbfafea444f97a92a,"[513.922, 1439.184, 0.0]","[519.517, 1451.691, 1.009]",13.739,-106.9,5.99,0,0,0,1
1,scene-0006,1531884156948944,1531884157388713,37efe5932d7f4084ac8ed3bbb5ed6220,cf16c1629e1a4567b12299ff690b4fa0,"[683.173, 1470.356, 0.0]","[690.236, 1472.951, 0.313]",7.531,-3.6,34.7,0,0,0,0
18,scene-0006,1531884159448859,1531884159888918,98300b9c4acb4da9a7aecd0084650265,5a2cfdf2d6ea4e8489fbb7ed07122abb,"[705.693, 1467.038, 0.0]","[753.206, 1459.493, -1.545]",48.133,1.5,27.53,0,0,0,0
21,scene-0006,1531884159949288,1531884160388347,98300b9c4acb4da9a7aecd0084650265,ea505e400ead4c9db16e6c8913b5b925,"[709.602, 1466.428, 0.0]","[753.124, 1459.557, -1.383]",44.083,1.3,26.24,0,0,0,0
28,scene-0006,1531884160399393,1531884160888745,98300b9c4acb4da9a7aecd0084650265,ad64464112f84d64b40d677078ef56e0,"[712.91, 1465.934, 0.0]","[753.041, 1459.62, -1.221]",40.643,0.5,25.2,0,0,0,0
29,scene-0006,1531884160898719,1531884161388347,98300b9c4acb4da9a7aecd0084650265,20173aa350034fab9db5727956597bdd,"[716.404, 1465.415, 0.0]","[752.959, 1459.684, -1.059]",37.017,-3.3,24.28,0,0,0,0
34,scene-0006,1531884161448367,1531884161888815,98300b9c4acb4da9a7aecd0084650265,b5a9b46402d6435592ea069f566a7f1a,"[720.168, 1464.865, 0.0]","[752.934, 1459.666, -0.769]",33.185,-6.6,23.32,0,0,0,1
40,scene-0006,1531884161949379,1531884162388524,98300b9c4acb4da9a7aecd0084650265,94312d2a20a34d028e8150e671dff6bf,"[723.488, 1464.374, 0.0]","[752.91, 1459.649, -0.48]",29.803,-14.9,21.99,0,1,0,0
43,scene-0006,1531884162449224,1531884162888654,98300b9c4acb4da9a7aecd0084650265,f3a22178024d4eddb1312565fd9eef0c,"[726.643, 1463.878, 0.0]","[752.886, 1459.631, -0.191]",26.585,-14.3,20.24,0,0,0,0
45,scene-0006,1531884162949103,1531884163388845,98300b9c4acb4da9a7aecd0084650265,2e8189fbf74f4f929154dd3bbc2570f0,"[729.507, 1463.39, 0.0]","[753.021, 1459.604, -0.164]",23.818,-11.8,18.38,0,0,0,0
49,scene-0006,1531884163449540,1531884163888360,98300b9c4acb4da9a7aecd0084650265,dff03e859de44dd7ae4d6f428f025f26,"[732.134, 1462.897, 0.0]","[753.156, 1459.577, -0.138]",21.283,-29.1,16.45,0,0,0,0
53,scene-0006,1531884163948867,1531884164388210,98300b9c4acb4da9a7aecd0084650265,d3cf8935bae748bcb3280cd14a6b9967,"[734.494, 1462.427, 0.0]","[753.082, 1459.583, -0.069]",18.805,-46.9,14.5,0,0,0,0
56,scene-0006,1531884164448725,1531884164888683,98300b9c4acb4da9a7aecd0084650265,05261af5e93e4b489c62c2adcdfc8a86,"[736.544, 1461.955, 0.0]","[753.008, 1459.59, 0.0]",16.633,-64.3,13.41,0,0,0,0
58,scene-0006,1531884164948608,1531884165389128,98300b9c4acb4da9a7aecd0084650265,f99039e819d8417a8e7642500411c23b,"[738.342, 1461.464, 0.0]","[753.024, 1459.592, 0.142]",14.801,-66.7,13.2,0,0,11,0
60,scene-0006,1531884165448501,1531884165888859,98300b9c4acb4da9a7aecd0084650265,42ef65ddde934ca59b47c8185ddf2cc7,"[740.088, 1460.893, 0.0]","[753.04, 1459.595, 0.285]",13.02,-64.4,13.06,11,0,50,0
64,scene-0006,1531884165948370,1531884166388497,98300b9c4acb4da9a7aecd0084650265,a84f17908dda4ffbb009e0d37503f6b2,"[741.798, 1460.23, 0.0]","[753.056, 1459.597, 0.428]",11.284,-12.8,13.23,50,0,53,0
67,scene-0006,1531884166448257,1531884166888888,98300b9c4acb4da9a7aecd0084650265,a22cfd30260b4ff285375db7a5cfe661,"[743.449, 1459.501, 0.0]","[753.072, 1459.6, 0.571]",9.641,27.4,13.81,53,0,47,0
72,scene-0006,1531884166948105,1531884167388375,98300b9c4acb4da9a7aecd0084650265,5537b0310eac4b46a3984cf0cf382767,"[745.181, 1458.72, 0.0]","[753.124, 1459.591, 0.629]",8.015,52.8,14.49,47,0,0,0
76,scene-0006,1531884167447977,1531884167889140,98300b9c4acb4da9a7aecd0084650265,46aabeb8b44541b082594c0e1bb8e08f,"[747.054, 1457.919, 0.0]","[753.176, 1459.582, 0.687]",6.381,79.8,15.07,0,0,0,0
84,scene-0006,1531884169448589,1531884169388763,f96f66680c9f459b81744b4acd98155f,7840af8c61174904bea5256c24f53a2a,"[755.53, 1455.921, 0.0]","[794.659, 1458.759, -0.055]",39.232,68.2,15.77,0,0,0,0
85,scene-0006,1531884169948495,1531884169889060,f96f66680c9f459b81744b4acd98155f,fc71379e63a84d3c89c387c9c6488d6a,"[757.771, 1455.85, 0.0]","[794.649, 1458.757, 0.053]",36.993,40.8,15.74,0,0,0,0
87,scene-0006,1531884170448363,1531884170388683,f96f66680c9f459b81744b4acd98155f,47b0440badb744d09718caf2a91a4e5e,"[759.951, 1455.874, 0.0]","[794.639, 1458.754, 0.16]",34.807,37.1,15.43,0,0,0,0
89,scene-0006,1531884170899008,1531884170888569,f96f66680c9f459b81744b4acd98155f,8259fb1bbb4843a59f692b83c2d425a7,"[761.877, 1455.955, 0.0]","[794.635, 1458.747, 0.291]",32.878,37.3,14.9,0,0,0,0
91,scene-0006,1531884171399439,1531884171389693,f96f66680c9f459b81744b4acd98155f,05c15b4f7fd1455ca62d1df0debc5619,"[763.938, 1456.103, 0.0]","[794.631, 1458.739, 0.421]",30.809,44.4,14.29,0,0,0,0
94,scene-0006,1531884171899867,1531884171888718,f96f66680c9f459b81744b4acd98155f,e48e56f625c04ae9b3fe93f1a33527ce,"[765.843, 1456.317, 0.0]","[794.627, 1458.731, 0.452]",28.888,78.4,13.8,0,0,0,0
110,scene-0006,1531884174898574,1531884174888589,c62a3918ccd04f3baa7ec73d37da317b,d8f2e3e7a38943e489bace44532a5757,"[775.266, 1461.556, 0.0]","[793.561, 1495.316, 1.806]",38.441,248.4,13.41,0,0,0,0
5,scene-0007,1531884260049479,1531884260388402,66617597e93349e998f677582d2e0017,cc044b9286a84acd9d32e9db2e7b502e,"[893.876, 1579.846, 0.0]","[897.357, 1584.213, 1.211]",5.715,-0.2,23.43,273,0,237,0
7,scene-0007,1531884260549354,1531884260888346,66617597e93349e998f677582d2e0017,d2517f154cb84b208fdb87fb162f31a7,"[893.914, 1583.119, 0.0]","[897.272, 1589.286, 1.331]",7.147,0.1,24.25,237,0,205,0
10,scene-0007,1531884261049780,1531884261388776,66617597e93349e998f677582d2e0017,6831d8e5614c49f0af2b62862938e2cf,"[893.941, 1586.541, 0.0]","[897.252, 1594.391, 1.431]",8.639,0.1,24.96,205,0,148,0
12,scene-0007,1531884261649207,1531884261888765,66617597e93349e998f677582d2e0017,ff253e962c124a448cba9aa6432b2e12,"[893.98, 1590.775, 0.0]","[897.219, 1600.592, 1.531]",10.45,-0.9,25.1,148,0,0,0
15,scene-0007,1531884262149091,1531884262388666,66617597e93349e998f677582d2e0017,ff8e01f456364df58e142884cd53eedc,"[894.01, 1594.304, 0.0]","[897.197, 1605.841, 1.651]",12.082,-1.8,24.72,0,0,0,0
17,scene-0007,1531884262698711,1531884262888083,66617597e93349e998f677582d2e0017,bbd12341f6d5494fa657f6d09c54b204,"[894.056, 1598.138, 0.0]","[897.167, 1611.772, 1.841]",14.106,-2.6,23.65,0,0,0,0
20,scene-0007,1531884263197485,1531884263388236,66617597e93349e998f677582d2e0017,2bee9568ac5743f08bd4bf20c708a563,"[894.096, 1601.44, 0.0]","[897.264, 1617.309, 1.912]",16.294,-2.5,22.1,0,0,0,0
24,scene-0007,1531884263696804,1531884263888421,66617597e93349e998f677582d2e0017,8a9e285b41854852a2b9d57065c3f0d7,"[894.145, 1604.472, 0.0]","[897.298, 1622.966, 1.942]",18.862,-2.3,20.08,0,0,0,0
26,scene-0007,1531884264197238,1531884264388292,66617597e93349e998f677582d2e0017,5cde17d1600442249ead2f99b0de7c35,"[894.192, 1607.234, 0.0]","[897.301, 1628.882, 1.992]",21.961,-0.8,18.23,0,0,0,0
30,scene-0007,1531884264797197,1531884264888122,66617597e93349e998f677582d2e0017,df46eb22a04c4467b5a01f9a62d5c342,"[894.232, 1610.189, 0.0]","[897.27, 1636.115, 1.992]",26.179,1.2,16.44,0,0,0,0
32,scene-0007,1531884265297618,1531884265387932,66617597e93349e998f677582d2e0017,b8f6ba098e4440ecad68c6bee387ce69,"[894.253, 1612.35, 0.0]","[897.262, 1642.188, 2.042]",30.058,3.7,14.52,0,0,0,0
34,scene-0007,1531884265798608,1531884265888096,66617597e93349e998f677582d2e0017,5241ea501dcb4a748472e5485cc4d27d,"[894.272, 1614.259, 0.0]","[897.254, 1648.26, 2.092]",34.195,5.9,12.6,0,0,0,0
36,scene-0007,1531884266299059,1531884266388292,66617597e93349e998f677582d2e0017,a125430214cf4cbba656e93786ec0d62,"[894.278, 1615.924, 0.0]","[897.247, 1654.333, 2.092]",38.58,14.3,10.94,0,0,58,0
37,scene-0007,1531884266698826,1531884266888526,66617597e93349e998f677582d2e0017,c6ffba47c71e44848c05177ade9b4d28,"[894.28, 1617.04, 0.0]","[897.293, 1658.89, 2.092]",42.011,54.6,9.57,58,0,61,0
18,scene-0008,1531884280949183,1531884281388632,773ba516476b4d65ba7c618937c83723,b0e7ea00b97c4ba7b0018bc62cec8abe,"[835.478, 1665.654, 0.0]","[801.086, 1698.207, 2.195]",47.406,-0.9,26.53,125,0,107,0
20,scene-0008,1531884281398734,1531884281888532,773ba516476b4d65ba7c618937c83723,d72934aef9fe438b9ef115f90a1aee1f,"[832.826, 1667.71, 0.0]","[801.069, 1698.2, 2.15]",44.077,-1.0,26.89,107,0,107,0
22,scene-0008,1531884281947806,1531884282388276,773ba516476b4d65ba7c618937c83723,894cb6f0bf654fa09cc2508d2a9ac262,"[829.542, 1670.282, 0.0]","[801.052, 1698.193, 2.105]",39.939,-0.6,27.03,107,0,107,0
28,scene-0008,1531884282447163,1531884282888007,773ba516476b4d65ba7c618937c83723,937dc69c279248999b5a93a519f0d269,"[826.579, 1672.61, 0.0]","[801.035, 1698.185, 2.059]",36.206,1.5,27.23,107,0,107,0
33,scene-0008,1531884282897242,1531884283387679,773ba516476b4d65ba7c618937c83723,fffc6a3856dc4896b96a37795c4516fd,"[823.835, 1674.777, 0.0]","[801.018, 1698.178, 2.014]",32.746,2.0,27.36,107,0,84,0
37,scene-0008,1531884283447464,1531884283888140,773ba516476b4d65ba7c618937c83723,f34f7e6b93c748328d8c77e621439f1d,"[820.502, 1677.41, 0.0]","[801.001, 1698.171, 1.968]",28.551,1.7,27.45,84,0,34,0
38,scene-0008,1531884283947871,1531884284388660,773ba516476b4d65ba7c618937c83723,c20943e65ce74b098caabe49c4e3fb1e,"[817.455, 1679.796, 0.0]","[800.984, 1698.164, 1.923]",24.746,1.0,27.36,34,0,0,0
46,scene-0008,1531884284398569,1531884284888418,773ba516476b4d65ba7c618937c83723,b34fa0238b8d40a4adb2612148fee519,"[814.701, 1681.928, 0.0]","[800.967, 1698.157, 1.878]",21.343,-3.3,26.82,0,0,0,0
52,scene-0008,1531884284898401,1531884285388170,773ba516476b4d65ba7c618937c83723,ed21a73c89e44b3aaec1b5b072318690,"[811.675, 1684.253, 0.0]","[800.952, 1698.146, 1.834]",17.646,-0.5,25.96,0,0,0,0
56,scene-0008,1531884285398281,1531884285888149,773ba516476b4d65ba7c618937c83723,3e14e3412ba54aad99e20e2d88d4b543,"[808.716, 1686.532, 0.0]","[800.936, 1698.135, 1.791]",14.084,2.3,25.15,0,0,0,0
58,scene-0008,1531884285898708,1531884286388614,773ba516476b4d65ba7c618937c83723,213abd70ca434fc6930102f69d83fdf6,"[805.865, 1688.75, 0.0]","[800.921, 1698.124, 1.748]",10.741,8.9,23.89,0,0,0,0
64,scene-0008,1531884286398581,1531884286888021,773ba516476b4d65ba7c618937c83723,917c1b6cb89c4f43aedfec7fa34ad74d,"[803.146, 1690.848, 0.0]","[800.906, 1698.113, 1.705]",7.791,17.3,22.67,0,0,0,0
71,scene-0008,1531884286899563,1531884286888021,67c2f6f01d924b79a4ba4140ef600e82,788889284ab9463ab4f644f3251c2d66,"[800.538, 1692.806, 0.0]","[779.907, 1712.802, 1.372]",28.763,17.3,22.67,0,0,0,0
85,scene-0008,1531884288698352,1531884288888504,6436f0d02b094af195ab10fddda69659,9c380b5d58f2422ca9b10c46a3866210,"[792.093, 1697.983, 0.0]","[763.312, 1705.934, 0.815]",29.871,114.5,15.66,0,0,0,0
88,scene-0008,1531884289198241,1531884289388027,6436f0d02b094af195ab10fddda69659,61de0aa34cd3453dbe432a0a2759d14e,"[790.144, 1698.69, 0.0]","[763.33, 1705.908, 0.748]",27.779,148.0,13.7,0,0,0,0
91,scene-0008,1531884289698130,1531884289888240,6436f0d02b094af195ab10fddda69659,9c50e1a4c0354733bb161dee2173deba,"[788.352, 1699.123, 0.0]","[763.346, 1705.854, 0.681]",25.905,166.5,12.38,0,0,0,0
36,scene-0009,1531884308298576,1531884308388132,a23c6448f5d045e69965be7d25ebbf02,ddd88b44a5af4a5fb1b135e05abf596a,"[776.966, 1571.544, 0.0]","[774.428, 1524.861, 0.764]",46.758,-0.6,33.5,37,0,63,0
38,scene-0009,1531884308797916,1531884308888151,a23c6448f5d045e69965be7d25ebbf02,61e2d9a2822044ccb67c70028afe87de,"[777.153, 1566.772, 0.0]","[774.428, 1524.861, 0.764]",42.007,-0.6,33.65,63,0,70,0
